data_value,date,domain_source,element_id,element_name,onet_soc_code,scale_id,scale_name,title
5.17,11/2020,Analyst - Transition,1.B.1.f,Conventional,19-4043.00,OI,Occupational Interests,"Geological Technicians, Except Hydrologic Technicians"
1.0,11/2020,Analyst - Transition,1.B.1.g,First Interest High-Point,19-4043.00,IH,Occupational Interest High-Point,"Geological Technicians, Except Hydrologic Technicians"
2.0,11/2020,Analyst - Transition,1.B.1.h,Second Interest High-Point,19-4043.00,IH,Occupational Interest High-Point,"Geological Technicians, Except Hydrologic Technicians"
6.0,11/2020,Analyst - Transition,1.B.1.i,Third Interest High-Point,19-4043.00,IH,Occupational Interest High-Point,"Geological Technicians, Except Hydrologic Technicians"
7.0,11/2020,Analyst - Transition,1.B.1.a,Realistic,19-4051.00,OI,Occupational Interests,Nuclear Technicians
5.0,11/2020,Analyst - Transition,1.B.1.b,Investigative,19-4051.00,OI,Occupational Interests,Nuclear Technicians
1.67,11/2020,Analyst - Transition,1.B.1.c,Artistic,19-4051.00,OI,Occupational Interests,Nuclear Technicians
1.33,11/2020,Analyst - Transition,1.B.1.d,Social,19-4051.00,OI,Occupational Interests,Nuclear Technicians
2.0,11/2020,Analyst - Transition,1.B.1.e,Enterprising,19-4051.00,OI,Occupational Interests,Nuclear Technicians
5.33,11/2020,Analyst - Transition,1.B.1.f,Conventional,19-4051.00,OI,Occupational Interests,Nuclear Technicians
1.0,11/2020,Analyst - Transition,1.B.1.g,First Interest High-Point,19-4051.00,IH,Occupational Interest High-Point,Nuclear Technicians
6.0,11/2020,Analyst - Transition,1.B.1.h,Second Interest High-Point,19-4051.00,IH,Occupational Interest High-Point,Nuclear Technicians
2.0,11/2020,Analyst - Transition,1.B.1.i,Third Interest High-Point,19-4051.00,IH,Occupational Interest High-Point,Nuclear Technicians
6.33,06/2008,Analyst,1.B.1.a,Realistic,19-4051.02,OI,Occupational Interests,Nuclear Monitoring Technicians
4.67,06/2008,Analyst,1.B.1.b,Investigative,19-4051.02,OI,Occupational Interests,Nuclear Monitoring Technicians
1.33,06/2008,Analyst,1.B.1.c,Artistic,19-4051.02,OI,Occupational Interests,Nuclear Monitoring Technicians
1.33,06/2008,Analyst,1.B.1.d,Social,19-4051.02,OI,Occupational Interests,Nuclear Monitoring Technicians
3.33,06/2008,Analyst,1.B.1.e,Enterprising,19-4051.02,OI,Occupational Interests,Nuclear Monitoring Technicians
5.33,06/2008,Analyst,1.B.1.f,Conventional,19-4051.02,OI,Occupational Interests,Nuclear Monitoring Technicians
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,19-4051.02,IH,Occupational Interest High-Point,Nuclear Monitoring Technicians
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,19-4051.02,IH,Occupational Interest High-Point,Nuclear Monitoring Technicians
2.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,19-4051.02,IH,Occupational Interest High-Point,Nuclear Monitoring Technicians
1.67,06/2008,Analyst,1.B.1.a,Realistic,19-4061.00,OI,Occupational Interests,Social Science Research Assistants
5.0,06/2008,Analyst,1.B.1.b,Investigative,19-4061.00,OI,Occupational Interests,Social Science Research Assistants
2.33,06/2008,Analyst,1.B.1.c,Artistic,19-4061.00,OI,Occupational Interests,Social Science Research Assistants
2.67,06/2008,Analyst,1.B.1.d,Social,19-4061.00,OI,Occupational Interests,Social Science Research Assistants
2.0,06/2008,Analyst,1.B.1.e,Enterprising,19-4061.00,OI,Occupational Interests,Social Science Research Assistants
6.33,06/2008,Analyst,1.B.1.f,Conventional,19-4061.00,OI,Occupational Interests,Social Science Research Assistants
6.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,19-4061.00,IH,Occupational Interest High-Point,Social Science Research Assistants
2.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,19-4061.00,IH,Occupational Interest High-Point,Social Science Research Assistants
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,19-4061.00,IH,Occupational Interest High-Point,Social Science Research Assistants
5.33,06/2008,Analyst,1.B.1.a,Realistic,19-4071.00,OI,Occupational Interests,Forest and Conservation Technicians
4.0,06/2008,Analyst,1.B.1.b,Investigative,19-4071.00,OI,Occupational Interests,Forest and Conservation Technicians
2.67,06/2008,Analyst,1.B.1.c,Artistic,19-4071.00,OI,Occupational Interests,Forest and Conservation Technicians
3.33,06/2008,Analyst,1.B.1.d,Social,19-4071.00,OI,Occupational Interests,Forest and Conservation Technicians
4.0,06/2008,Analyst,1.B.1.e,Enterprising,19-4071.00,OI,Occupational Interests,Forest and Conservation Technicians
3.0,06/2008,Analyst,1.B.1.f,Conventional,19-4071.00,OI,Occupational Interests,Forest and Conservation Technicians
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,19-4071.00,IH,Occupational Interest High-Point,Forest and Conservation Technicians
2.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,19-4071.00,IH,Occupational Interest High-Point,Forest and Conservation Technicians
5.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,19-4071.00,IH,Occupational Interest High-Point,Forest and Conservation Technicians
5.33,06/2008,Analyst,1.B.1.a,Realistic,19-4092.00,OI,Occupational Interests,Forensic Science Technicians
6.67,06/2008,Analyst,1.B.1.b,Investigative,19-4092.00,OI,Occupational Interests,Forensic Science Technicians
2.33,06/2008,Analyst,1.B.1.c,Artistic,19-4092.00,OI,Occupational Interests,Forensic Science Technicians
1.33,06/2008,Analyst,1.B.1.d,Social,19-4092.00,OI,Occupational Interests,Forensic Science Technicians
1.33,06/2008,Analyst,1.B.1.e,Enterprising,19-4092.00,OI,Occupational Interests,Forensic Science Technicians
5.0,06/2008,Analyst,1.B.1.f,Conventional,19-4092.00,OI,Occupational Interests,Forensic Science Technicians
2.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,19-4092.00,IH,Occupational Interest High-Point,Forensic Science Technicians
1.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,19-4092.00,IH,Occupational Interest High-Point,Forensic Science Technicians
6.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,19-4092.00,IH,Occupational Interest High-Point,Forensic Science Technicians
4.67,06/2009,Analyst,1.B.1.a,Realistic,19-4099.01,OI,Occupational Interests,Quality Control Analysts
5.33,06/2009,Analyst,1.B.1.b,Investigative,19-4099.01,OI,Occupational Interests,Quality Control Analysts
1.33,06/2009,Analyst,1.B.1.c,Artistic,19-4099.01,OI,Occupational Interests,Quality Control Analysts
1.0,06/2009,Analyst,1.B.1.d,Social,19-4099.01,OI,Occupational Interests,Quality Control Analysts
2.67,06/2009,Analyst,1.B.1.e,Enterprising,19-4099.01,OI,Occupational Interests,Quality Control Analysts
6.33,06/2009,Analyst,1.B.1.f,Conventional,19-4099.01,OI,Occupational Interests,Quality Control Analysts
6.0,06/2009,Analyst,1.B.1.g,First Interest High-Point,19-4099.01,IH,Occupational Interest High-Point,Quality Control Analysts
2.0,06/2009,Analyst,1.B.1.h,Second Interest High-Point,19-4099.01,IH,Occupational Interest High-Point,Quality Control Analysts
1.0,06/2009,Analyst,1.B.1.i,Third Interest High-Point,19-4099.01,IH,Occupational Interest High-Point,Quality Control Analysts
6.67,06/2009,Analyst,1.B.1.a,Realistic,19-4099.03,OI,Occupational Interests,Remote Sensing Technicians
5.67,06/2009,Analyst,1.B.1.b,Investigative,19-4099.03,OI,Occupational Interests,Remote Sensing Technicians
1.67,06/2009,Analyst,1.B.1.c,Artistic,19-4099.03,OI,Occupational Interests,Remote Sensing Technicians
2.0,06/2009,Analyst,1.B.1.d,Social,19-4099.03,OI,Occupational Interests,Remote Sensing Technicians
2.0,06/2009,Analyst,1.B.1.e,Enterprising,19-4099.03,OI,Occupational Interests,Remote Sensing Technicians
4.67,06/2009,Analyst,1.B.1.f,Conventional,19-4099.03,OI,Occupational Interests,Remote Sensing Technicians
1.0,06/2009,Analyst,1.B.1.g,First Interest High-Point,19-4099.03,IH,Occupational Interest High-Point,Remote Sensing Technicians
2.0,06/2009,Analyst,1.B.1.h,Second Interest High-Point,19-4099.03,IH,Occupational Interest High-Point,Remote Sensing Technicians
6.0,06/2009,Analyst,1.B.1.i,Third Interest High-Point,19-4099.03,IH,Occupational Interest High-Point,Remote Sensing Technicians
4.0,06/2008,Analyst,1.B.1.a,Realistic,19-5011.00,OI,Occupational Interests,Occupational Health and Safety Specialists
6.67,06/2008,Analyst,1.B.1.b,Investigative,19-5011.00,OI,Occupational Interests,Occupational Health and Safety Specialists
1.33,06/2008,Analyst,1.B.1.c,Artistic,19-5011.00,OI,Occupational Interests,Occupational Health and Safety Specialists
4.0,06/2008,Analyst,1.B.1.d,Social,19-5011.00,OI,Occupational Interests,Occupational Health and Safety Specialists
2.67,06/2008,Analyst,1.B.1.e,Enterprising,19-5011.00,OI,Occupational Interests,Occupational Health and Safety Specialists
5.33,06/2008,Analyst,1.B.1.f,Conventional,19-5011.00,OI,Occupational Interests,Occupational Health and Safety Specialists
2.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,19-5011.00,IH,Occupational Interest High-Point,Occupational Health and Safety Specialists
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,19-5011.00,IH,Occupational Interest High-Point,Occupational Health and Safety Specialists
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,19-5011.00,IH,Occupational Interest High-Point,Occupational Health and Safety Specialists
5.0,06/2008,Analyst,1.B.1.a,Realistic,19-5012.00,OI,Occupational Interests,Occupational Health and Safety Technicians
4.0,06/2008,Analyst,1.B.1.b,Investigative,19-5012.00,OI,Occupational Interests,Occupational Health and Safety Technicians
1.33,06/2008,Analyst,1.B.1.c,Artistic,19-5012.00,OI,Occupational Interests,Occupational Health and Safety Technicians
3.33,06/2008,Analyst,1.B.1.d,Social,19-5012.00,OI,Occupational Interests,Occupational Health and Safety Technicians
3.0,06/2008,Analyst,1.B.1.e,Enterprising,19-5012.00,OI,Occupational Interests,Occupational Health and Safety Technicians
7.0,06/2008,Analyst,1.B.1.f,Conventional,19-5012.00,OI,Occupational Interests,Occupational Health and Safety Technicians
6.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,19-5012.00,IH,Occupational Interest High-Point,Occupational Health and Safety Technicians
1.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,19-5012.00,IH,Occupational Interest High-Point,Occupational Health and Safety Technicians
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,19-5012.00,IH,Occupational Interest High-Point,Occupational Health and Safety Technicians
1.33,06/2008,Analyst,1.B.1.a,Realistic,21-1011.00,OI,Occupational Interests,Substance Abuse and Behavioral Disorder Counselors
4.0,06/2008,Analyst,1.B.1.b,Investigative,21-1011.00,OI,Occupational Interests,Substance Abuse and Behavioral Disorder Counselors
4.33,06/2008,Analyst,1.B.1.c,Artistic,21-1011.00,OI,Occupational Interests,Substance Abuse and Behavioral Disorder Counselors
7.0,06/2008,Analyst,1.B.1.d,Social,21-1011.00,OI,Occupational Interests,Substance Abuse and Behavioral Disorder Counselors
3.0,06/2008,Analyst,1.B.1.e,Enterprising,21-1011.00,OI,Occupational Interests,Substance Abuse and Behavioral Disorder Counselors
2.0,06/2008,Analyst,1.B.1.f,Conventional,21-1011.00,OI,Occupational Interests,Substance Abuse and Behavioral Disorder Counselors
4.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,21-1011.00,IH,Occupational Interest High-Point,Substance Abuse and Behavioral Disorder Counselors
3.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,21-1011.00,IH,Occupational Interest High-Point,Substance Abuse and Behavioral Disorder Counselors
2.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,21-1011.00,IH,Occupational Interest High-Point,Substance Abuse and Behavioral Disorder Counselors
1.0,06/2008,Analyst,1.B.1.a,Realistic,21-1012.00,OI,Occupational Interests,"Educational, Guidance, and Career Counselors and Advisors"
3.33,06/2008,Analyst,1.B.1.b,Investigative,21-1012.00,OI,Occupational Interests,"Educational, Guidance, and Career Counselors and Advisors"
3.67,06/2008,Analyst,1.B.1.c,Artistic,21-1012.00,OI,Occupational Interests,"Educational, Guidance, and Career Counselors and Advisors"
7.0,06/2008,Analyst,1.B.1.d,Social,21-1012.00,OI,Occupational Interests,"Educational, Guidance, and Career Counselors and Advisors"
3.67,06/2008,Analyst,1.B.1.e,Enterprising,21-1012.00,OI,Occupational Interests,"Educational, Guidance, and Career Counselors and Advisors"
3.33,06/2008,Analyst,1.B.1.f,Conventional,21-1012.00,OI,Occupational Interests,"Educational, Guidance, and Career Counselors and Advisors"
4.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,21-1012.00,IH,Occupational Interest High-Point,"Educational, Guidance, and Career Counselors and Advisors"
0.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,21-1012.00,IH,Occupational Interest High-Point,"Educational, Guidance, and Career Counselors and Advisors"
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,21-1012.00,IH,Occupational Interest High-Point,"Educational, Guidance, and Career Counselors and Advisors"
1.0,06/2008,Analyst,1.B.1.a,Realistic,21-1013.00,OI,Occupational Interests,Marriage and Family Therapists
4.0,06/2008,Analyst,1.B.1.b,Investigative,21-1013.00,OI,Occupational Interests,Marriage and Family Therapists
4.33,06/2008,Analyst,1.B.1.c,Artistic,21-1013.00,OI,Occupational Interests,Marriage and Family Therapists
7.0,06/2008,Analyst,1.B.1.d,Social,21-1013.00,OI,Occupational Interests,Marriage and Family Therapists
2.67,06/2008,Analyst,1.B.1.e,Enterprising,21-1013.00,OI,Occupational Interests,Marriage and Family Therapists
2.33,06/2008,Analyst,1.B.1.f,Conventional,21-1013.00,OI,Occupational Interests,Marriage and Family Therapists
4.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,21-1013.00,IH,Occupational Interest High-Point,Marriage and Family Therapists
3.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,21-1013.00,IH,Occupational Interest High-Point,Marriage and Family Therapists
2.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,21-1013.00,IH,Occupational Interest High-Point,Marriage and Family Therapists
1.33,06/2008,Analyst,1.B.1.a,Realistic,21-1014.00,OI,Occupational Interests,Mental Health Counselors
4.67,06/2008,Analyst,1.B.1.b,Investigative,21-1014.00,OI,Occupational Interests,Mental Health Counselors
4.0,06/2008,Analyst,1.B.1.c,Artistic,21-1014.00,OI,Occupational Interests,Mental Health Counselors
7.0,06/2008,Analyst,1.B.1.d,Social,21-1014.00,OI,Occupational Interests,Mental Health Counselors
2.33,06/2008,Analyst,1.B.1.e,Enterprising,21-1014.00,OI,Occupational Interests,Mental Health Counselors
2.33,06/2008,Analyst,1.B.1.f,Conventional,21-1014.00,OI,Occupational Interests,Mental Health Counselors
4.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,21-1014.00,IH,Occupational Interest High-Point,Mental Health Counselors
2.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,21-1014.00,IH,Occupational Interest High-Point,Mental Health Counselors
3.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,21-1014.00,IH,Occupational Interest High-Point,Mental Health Counselors
1.0,06/2008,Analyst,1.B.1.a,Realistic,21-1015.00,OI,Occupational Interests,Rehabilitation Counselors
4.0,06/2008,Analyst,1.B.1.b,Investigative,21-1015.00,OI,Occupational Interests,Rehabilitation Counselors
3.67,06/2008,Analyst,1.B.1.c,Artistic,21-1015.00,OI,Occupational Interests,Rehabilitation Counselors
7.0,06/2008,Analyst,1.B.1.d,Social,21-1015.00,OI,Occupational Interests,Rehabilitation Counselors
3.33,06/2008,Analyst,1.B.1.e,Enterprising,21-1015.00,OI,Occupational Interests,Rehabilitation Counselors
3.33,06/2008,Analyst,1.B.1.f,Conventional,21-1015.00,OI,Occupational Interests,Rehabilitation Counselors
4.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,21-1015.00,IH,Occupational Interest High-Point,Rehabilitation Counselors
2.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,21-1015.00,IH,Occupational Interest High-Point,Rehabilitation Counselors
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,21-1015.00,IH,Occupational Interest High-Point,Rehabilitation Counselors
1.0,06/2008,Analyst,1.B.1.a,Realistic,21-1021.00,OI,Occupational Interests,"Child, Family, and School Social Workers"
3.33,06/2008,Analyst,1.B.1.b,Investigative,21-1021.00,OI,Occupational Interests,"Child, Family, and School Social Workers"
3.67,06/2008,Analyst,1.B.1.c,Artistic,21-1021.00,OI,Occupational Interests,"Child, Family, and School Social Workers"
7.0,06/2008,Analyst,1.B.1.d,Social,21-1021.00,OI,Occupational Interests,"Child, Family, and School Social Workers"
4.33,06/2008,Analyst,1.B.1.e,Enterprising,21-1021.00,OI,Occupational Interests,"Child, Family, and School Social Workers"
3.0,06/2008,Analyst,1.B.1.f,Conventional,21-1021.00,OI,Occupational Interests,"Child, Family, and School Social Workers"
4.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,21-1021.00,IH,Occupational Interest High-Point,"Child, Family, and School Social Workers"
5.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,21-1021.00,IH,Occupational Interest High-Point,"Child, Family, and School Social Workers"
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,21-1021.00,IH,Occupational Interest High-Point,"Child, Family, and School Social Workers"
1.0,06/2008,Analyst,1.B.1.a,Realistic,21-1022.00,OI,Occupational Interests,Healthcare Social Workers
4.0,06/2008,Analyst,1.B.1.b,Investigative,21-1022.00,OI,Occupational Interests,Healthcare Social Workers
3.33,06/2008,Analyst,1.B.1.c,Artistic,21-1022.00,OI,Occupational Interests,Healthcare Social Workers
7.0,06/2008,Analyst,1.B.1.d,Social,21-1022.00,OI,Occupational Interests,Healthcare Social Workers
3.33,06/2008,Analyst,1.B.1.e,Enterprising,21-1022.00,OI,Occupational Interests,Healthcare Social Workers
3.0,06/2008,Analyst,1.B.1.f,Conventional,21-1022.00,OI,Occupational Interests,Healthcare Social Workers
4.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,21-1022.00,IH,Occupational Interest High-Point,Healthcare Social Workers
2.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,21-1022.00,IH,Occupational Interest High-Point,Healthcare Social Workers
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,21-1022.00,IH,Occupational Interest High-Point,Healthcare Social Workers
1.0,06/2008,Analyst,1.B.1.a,Realistic,21-1023.00,OI,Occupational Interests,Mental Health and Substance Abuse Social Workers
