class_code,class_title,commodity_code,commodity_title,family_code,family_title,segment_code,segment_title
23241500,Metal cutting machines,23241509,Metal band sawing machine,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241500,Metal cutting machines,23241510,Metal shearing machine,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241500,Metal cutting machines,23241511,Threading machine,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241600,Metal cutting tools,23241601,Boring tool,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241600,Metal cutting tools,23241603,Countersink tool or counterbore tool,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241600,Metal cutting tools,23241610,Pipe or tube cutter,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241600,Metal cutting tools,23241611,Reamer,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241600,Metal cutting tools,23241612,Shaper cutter,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241600,Metal cutting tools,23241614,Solid milling cutter,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241600,Metal cutting tools,23241615,Taps,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241600,Metal cutting tools,23241616,Wire or cable cutter,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241600,Metal cutting tools,23241617,Taper pin reamer,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241600,Metal cutting tools,23241619,Pipe reamer,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241600,Metal cutting tools,23241629,Metal slitting saw,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241700,Metal deburring machines,23241701,Shot blasting machine,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241700,Metal deburring machines,23241703,Vibratory or barrel finishing machine,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241800,Metal drilling machines,23241801,Drill press or radial drill,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241800,Metal drilling machines,23241809,Bench drilling machine,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241900,Metal boring machines,23241901,Horizontal boring machine,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23241900,Metal boring machines,23241903,Metal broaching machines,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242100,Metal cutting machine attachments,23242101,Bar or rod cutter,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242100,Metal cutting machine attachments,23242102,Electrode holder,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242100,Metal cutting machine attachments,23242104,Form tools or toolbits,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242100,Metal cutting machine attachments,23242107,Insert carbide,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242100,Metal cutting machine attachments,23242116,Tapping machine attachment,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242100,Metal cutting machine attachments,23242117,Threading machine attachment,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242100,Metal cutting machine attachments,23242118,Knurling tool,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242100,Metal cutting machine attachments,23242119,Lathe bit,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242300,Lathes and turning centers,23242301,Automatic bar machine,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242300,Lathes and turning centers,23242302,Automatic lathe or chucking machine,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242300,Lathes and turning centers,23242303,Horizontal turning center,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242300,Lathes and turning centers,23242304,Tracer or duplicating or contouring lathe,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242300,Lathes and turning centers,23242305,Turret lathe,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242300,Lathes and turning centers,23242306,Vertical turning center,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242400,Machining centers,23242401,Horizontal machining center,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242400,Machining centers,23242402,Multi-tasking or universal machining center,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
23242400,Machining centers,23242403,Vertical machining center,23240000,Metal cutting machinery and accessories,23000000,Industrial Manufacturing and Processing Machinery and Accessories
