data_value,date,domain_source,element_id,element_name,onet_soc_code,scale_id,scale_name,title
4.83,06/2008,Analyst,1.B.2.b,Working Conditions,25-1124.00,EX,Extent,"Foreign Language and Literature Teachers, Postsecondary"
4.67,06/2008,Analyst,1.B.2.c,Recognition,25-1124.00,EX,Extent,"Foreign Language and Literature Teachers, Postsecondary"
6.0,06/2008,Analyst,1.B.2.d,Relationships,25-1124.00,EX,Extent,"Foreign Language and Literature Teachers, Postsecondary"
2.67,06/2008,Analyst,1.B.2.e,Support,25-1124.00,EX,Extent,"Foreign Language and Literature Teachers, Postsecondary"
6.0,06/2008,Analyst,1.B.2.f,Independence,25-1124.00,EX,Extent,"Foreign Language and Literature Teachers, Postsecondary"
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,25-1124.00,VH,Work Value High-Point,"Foreign Language and Literature Teachers, Postsecondary"
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,25-1124.00,VH,Work Value High-Point,"Foreign Language and Literature Teachers, Postsecondary"
1.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,25-1124.00,VH,Work Value High-Point,"Foreign Language and Literature Teachers, Postsecondary"
5.67,06/2008,Analyst,1.B.2.a,Achievement,25-1125.00,EX,Extent,"History Teachers, Postsecondary"
5.5,06/2008,Analyst,1.B.2.b,Working Conditions,25-1125.00,EX,Extent,"History Teachers, Postsecondary"
5.33,06/2008,Analyst,1.B.2.c,Recognition,25-1125.00,EX,Extent,"History Teachers, Postsecondary"
4.67,06/2008,Analyst,1.B.2.d,Relationships,25-1125.00,EX,Extent,"History Teachers, Postsecondary"
3.33,06/2008,Analyst,1.B.2.e,Support,25-1125.00,EX,Extent,"History Teachers, Postsecondary"
5.67,06/2008,Analyst,1.B.2.f,Independence,25-1125.00,EX,Extent,"History Teachers, Postsecondary"
1.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,25-1125.00,VH,Work Value High-Point,"History Teachers, Postsecondary"
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,25-1125.00,VH,Work Value High-Point,"History Teachers, Postsecondary"
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,25-1125.00,VH,Work Value High-Point,"History Teachers, Postsecondary"
5.67,06/2008,Analyst,1.B.2.a,Achievement,25-1126.00,EX,Extent,"Philosophy and Religion Teachers, Postsecondary"
4.83,06/2008,Analyst,1.B.2.b,Working Conditions,25-1126.00,EX,Extent,"Philosophy and Religion Teachers, Postsecondary"
5.33,06/2008,Analyst,1.B.2.c,Recognition,25-1126.00,EX,Extent,"Philosophy and Religion Teachers, Postsecondary"
5.33,06/2008,Analyst,1.B.2.d,Relationships,25-1126.00,EX,Extent,"Philosophy and Religion Teachers, Postsecondary"
2.33,06/2008,Analyst,1.B.2.e,Support,25-1126.00,EX,Extent,"Philosophy and Religion Teachers, Postsecondary"
5.67,06/2008,Analyst,1.B.2.f,Independence,25-1126.00,EX,Extent,"Philosophy and Religion Teachers, Postsecondary"
1.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,25-1126.00,VH,Work Value High-Point,"Philosophy and Religion Teachers, Postsecondary"
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,25-1126.00,VH,Work Value High-Point,"Philosophy and Religion Teachers, Postsecondary"
3.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,25-1126.00,VH,Work Value High-Point,"Philosophy and Religion Teachers, Postsecondary"
5.67,06/2008,Analyst,1.B.2.a,Achievement,25-1192.00,EX,Extent,"Family and Consumer Sciences Teachers, Postsecondary"
5.33,06/2008,Analyst,1.B.2.b,Working Conditions,25-1192.00,EX,Extent,"Family and Consumer Sciences Teachers, Postsecondary"
4.67,06/2008,Analyst,1.B.2.c,Recognition,25-1192.00,EX,Extent,"Family and Consumer Sciences Teachers, Postsecondary"
5.67,06/2008,Analyst,1.B.2.d,Relationships,25-1192.00,EX,Extent,"Family and Consumer Sciences Teachers, Postsecondary"
3.67,06/2008,Analyst,1.B.2.e,Support,25-1192.00,EX,Extent,"Family and Consumer Sciences Teachers, Postsecondary"
5.67,06/2008,Analyst,1.B.2.f,Independence,25-1192.00,EX,Extent,"Family and Consumer Sciences Teachers, Postsecondary"
1.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,25-1192.00,VH,Work Value High-Point,"Family and Consumer Sciences Teachers, Postsecondary"
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,25-1192.00,VH,Work Value High-Point,"Family and Consumer Sciences Teachers, Postsecondary"
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,25-1192.00,VH,Work Value High-Point,"Family and Consumer Sciences Teachers, Postsecondary"
5.67,06/2008,Analyst,1.B.2.a,Achievement,25-1193.00,EX,Extent,"Recreation and Fitness Studies Teachers, Postsecondary"
4.83,06/2008,Analyst,1.B.2.b,Working Conditions,25-1193.00,EX,Extent,"Recreation and Fitness Studies Teachers, Postsecondary"
5.0,06/2008,Analyst,1.B.2.c,Recognition,25-1193.00,EX,Extent,"Recreation and Fitness Studies Teachers, Postsecondary"
6.0,06/2008,Analyst,1.B.2.d,Relationships,25-1193.00,EX,Extent,"Recreation and Fitness Studies Teachers, Postsecondary"
2.67,06/2008,Analyst,1.B.2.e,Support,25-1193.00,EX,Extent,"Recreation and Fitness Studies Teachers, Postsecondary"
5.67,06/2008,Analyst,1.B.2.f,Independence,25-1193.00,EX,Extent,"Recreation and Fitness Studies Teachers, Postsecondary"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,25-1193.00,VH,Work Value High-Point,"Recreation and Fitness Studies Teachers, Postsecondary"
1.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,25-1193.00,VH,Work Value High-Point,"Recreation and Fitness Studies Teachers, Postsecondary"
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,25-1193.00,VH,Work Value High-Point,"Recreation and Fitness Studies Teachers, Postsecondary"
5.0,06/2008,Analyst,1.B.2.a,Achievement,25-1194.00,EX,Extent,"Career/Technical Education Teachers, Postsecondary"
4.33,06/2008,Analyst,1.B.2.b,Working Conditions,25-1194.00,EX,Extent,"Career/Technical Education Teachers, Postsecondary"
4.33,06/2008,Analyst,1.B.2.c,Recognition,25-1194.00,EX,Extent,"Career/Technical Education Teachers, Postsecondary"
5.0,06/2008,Analyst,1.B.2.d,Relationships,25-1194.00,EX,Extent,"Career/Technical Education Teachers, Postsecondary"
3.0,06/2008,Analyst,1.B.2.e,Support,25-1194.00,EX,Extent,"Career/Technical Education Teachers, Postsecondary"
5.0,06/2008,Analyst,1.B.2.f,Independence,25-1194.00,EX,Extent,"Career/Technical Education Teachers, Postsecondary"
1.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,25-1194.00,VH,Work Value High-Point,"Career/Technical Education Teachers, Postsecondary"
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,25-1194.00,VH,Work Value High-Point,"Career/Technical Education Teachers, Postsecondary"
4.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,25-1194.00,VH,Work Value High-Point,"Career/Technical Education Teachers, Postsecondary"
4.67,06/2008,Analyst,1.B.2.a,Achievement,25-2011.00,EX,Extent,"Preschool Teachers, Except Special Education"
3.67,06/2008,Analyst,1.B.2.b,Working Conditions,25-2011.00,EX,Extent,"Preschool Teachers, Except Special Education"
3.0,06/2008,Analyst,1.B.2.c,Recognition,25-2011.00,EX,Extent,"Preschool Teachers, Except Special Education"
6.33,06/2008,Analyst,1.B.2.d,Relationships,25-2011.00,EX,Extent,"Preschool Teachers, Except Special Education"
3.67,06/2008,Analyst,1.B.2.e,Support,25-2011.00,EX,Extent,"Preschool Teachers, Except Special Education"
4.33,06/2008,Analyst,1.B.2.f,Independence,25-2011.00,EX,Extent,"Preschool Teachers, Except Special Education"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,25-2011.00,VH,Work Value High-Point,"Preschool Teachers, Except Special Education"
1.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,25-2011.00,VH,Work Value High-Point,"Preschool Teachers, Except Special Education"
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,25-2011.00,VH,Work Value High-Point,"Preschool Teachers, Except Special Education"
5.33,06/2008,Analyst,1.B.2.a,Achievement,25-2012.00,EX,Extent,"Kindergarten Teachers, Except Special Education"
5.0,06/2008,Analyst,1.B.2.b,Working Conditions,25-2012.00,EX,Extent,"Kindergarten Teachers, Except Special Education"
4.33,06/2008,Analyst,1.B.2.c,Recognition,25-2012.00,EX,Extent,"Kindergarten Teachers, Except Special Education"
6.67,06/2008,Analyst,1.B.2.d,Relationships,25-2012.00,EX,Extent,"Kindergarten Teachers, Except Special Education"
3.67,06/2008,Analyst,1.B.2.e,Support,25-2012.00,EX,Extent,"Kindergarten Teachers, Except Special Education"
5.0,06/2008,Analyst,1.B.2.f,Independence,25-2012.00,EX,Extent,"Kindergarten Teachers, Except Special Education"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,25-2012.00,VH,Work Value High-Point,"Kindergarten Teachers, Except Special Education"
1.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,25-2012.00,VH,Work Value High-Point,"Kindergarten Teachers, Except Special Education"
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,25-2012.00,VH,Work Value High-Point,"Kindergarten Teachers, Except Special Education"
5.67,06/2008,Analyst,1.B.2.a,Achievement,25-2021.00,EX,Extent,"Elementary School Teachers, Except Special Education"
5.0,06/2008,Analyst,1.B.2.b,Working Conditions,25-2021.00,EX,Extent,"Elementary School Teachers, Except Special Education"
4.33,06/2008,Analyst,1.B.2.c,Recognition,25-2021.00,EX,Extent,"Elementary School Teachers, Except Special Education"
6.33,06/2008,Analyst,1.B.2.d,Relationships,25-2021.00,EX,Extent,"Elementary School Teachers, Except Special Education"
5.0,06/2008,Analyst,1.B.2.e,Support,25-2021.00,EX,Extent,"Elementary School Teachers, Except Special Education"
5.33,06/2008,Analyst,1.B.2.f,Independence,25-2021.00,EX,Extent,"Elementary School Teachers, Except Special Education"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,25-2021.00,VH,Work Value High-Point,"Elementary School Teachers, Except Special Education"
1.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,25-2021.00,VH,Work Value High-Point,"Elementary School Teachers, Except Special Education"
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,25-2021.00,VH,Work Value High-Point,"Elementary School Teachers, Except Special Education"
5.0,06/2008,Analyst,1.B.2.a,Achievement,25-2022.00,EX,Extent,"Middle School Teachers, Except Special and Career/Technical Education"
4.67,06/2008,Analyst,1.B.2.b,Working Conditions,25-2022.00,EX,Extent,"Middle School Teachers, Except Special and Career/Technical Education"
4.0,06/2008,Analyst,1.B.2.c,Recognition,25-2022.00,EX,Extent,"Middle School Teachers, Except Special and Career/Technical Education"
6.33,06/2008,Analyst,1.B.2.d,Relationships,25-2022.00,EX,Extent,"Middle School Teachers, Except Special and Career/Technical Education"
3.33,06/2008,Analyst,1.B.2.e,Support,25-2022.00,EX,Extent,"Middle School Teachers, Except Special and Career/Technical Education"
5.33,06/2008,Analyst,1.B.2.f,Independence,25-2022.00,EX,Extent,"Middle School Teachers, Except Special and Career/Technical Education"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,25-2022.00,VH,Work Value High-Point,"Middle School Teachers, Except Special and Career/Technical Education"
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,25-2022.00,VH,Work Value High-Point,"Middle School Teachers, Except Special and Career/Technical Education"
1.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,25-2022.00,VH,Work Value High-Point,"Middle School Teachers, Except Special and Career/Technical Education"
5.33,06/2008,Analyst,1.B.2.a,Achievement,25-2023.00,EX,Extent,"Career/Technical Education Teachers, Middle School"
4.67,06/2008,Analyst,1.B.2.b,Working Conditions,25-2023.00,EX,Extent,"Career/Technical Education Teachers, Middle School"
4.33,06/2008,Analyst,1.B.2.c,Recognition,25-2023.00,EX,Extent,"Career/Technical Education Teachers, Middle School"
6.0,06/2008,Analyst,1.B.2.d,Relationships,25-2023.00,EX,Extent,"Career/Technical Education Teachers, Middle School"
4.33,06/2008,Analyst,1.B.2.e,Support,25-2023.00,EX,Extent,"Career/Technical Education Teachers, Middle School"
5.33,06/2008,Analyst,1.B.2.f,Independence,25-2023.00,EX,Extent,"Career/Technical Education Teachers, Middle School"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,25-2023.00,VH,Work Value High-Point,"Career/Technical Education Teachers, Middle School"
1.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,25-2023.00,VH,Work Value High-Point,"Career/Technical Education Teachers, Middle School"
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,25-2023.00,VH,Work Value High-Point,"Career/Technical Education Teachers, Middle School"
5.67,06/2008,Analyst,1.B.2.a,Achievement,25-2031.00,EX,Extent,"Secondary School Teachers, Except Special and Career/Technical Education"
5.33,06/2008,Analyst,1.B.2.b,Working Conditions,25-2031.00,EX,Extent,"Secondary School Teachers, Except Special and Career/Technical Education"
4.0,06/2008,Analyst,1.B.2.c,Recognition,25-2031.00,EX,Extent,"Secondary School Teachers, Except Special and Career/Technical Education"
7.0,06/2008,Analyst,1.B.2.d,Relationships,25-2031.00,EX,Extent,"Secondary School Teachers, Except Special and Career/Technical Education"
4.67,06/2008,Analyst,1.B.2.e,Support,25-2031.00,EX,Extent,"Secondary School Teachers, Except Special and Career/Technical Education"
5.0,06/2008,Analyst,1.B.2.f,Independence,25-2031.00,EX,Extent,"Secondary School Teachers, Except Special and Career/Technical Education"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,25-2031.00,VH,Work Value High-Point,"Secondary School Teachers, Except Special and Career/Technical Education"
1.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,25-2031.00,VH,Work Value High-Point,"Secondary School Teachers, Except Special and Career/Technical Education"
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,25-2031.00,VH,Work Value High-Point,"Secondary School Teachers, Except Special and Career/Technical Education"
5.33,06/2008,Analyst,1.B.2.a,Achievement,25-2032.00,EX,Extent,"Career/Technical Education Teachers, Secondary School"
4.83,06/2008,Analyst,1.B.2.b,Working Conditions,25-2032.00,EX,Extent,"Career/Technical Education Teachers, Secondary School"
4.33,06/2008,Analyst,1.B.2.c,Recognition,25-2032.00,EX,Extent,"Career/Technical Education Teachers, Secondary School"
6.0,06/2008,Analyst,1.B.2.d,Relationships,25-2032.00,EX,Extent,"Career/Technical Education Teachers, Secondary School"
4.33,06/2008,Analyst,1.B.2.e,Support,25-2032.00,EX,Extent,"Career/Technical Education Teachers, Secondary School"
5.33,06/2008,Analyst,1.B.2.f,Independence,25-2032.00,EX,Extent,"Career/Technical Education Teachers, Secondary School"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,25-2032.00,VH,Work Value High-Point,"Career/Technical Education Teachers, Secondary School"
1.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,25-2032.00,VH,Work Value High-Point,"Career/Technical Education Teachers, Secondary School"
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,25-2032.00,VH,Work Value High-Point,"Career/Technical Education Teachers, Secondary School"
5.67,07/2012,Analyst,1.B.2.a,Achievement,25-2051.00,EX,Extent,"Special Education Teachers, Preschool"
4.0,07/2012,Analyst,1.B.2.b,Working Conditions,25-2051.00,EX,Extent,"Special Education Teachers, Preschool"
4.33,07/2012,Analyst,1.B.2.c,Recognition,25-2051.00,EX,Extent,"Special Education Teachers, Preschool"
7.0,07/2012,Analyst,1.B.2.d,Relationships,25-2051.00,EX,Extent,"Special Education Teachers, Preschool"
4.0,07/2012,Analyst,1.B.2.e,Support,25-2051.00,EX,Extent,"Special Education Teachers, Preschool"
4.67,07/2012,Analyst,1.B.2.f,Independence,25-2051.00,EX,Extent,"Special Education Teachers, Preschool"
4.0,07/2012,Analyst,1.B.2.g,First Work Value High-Point,25-2051.00,VH,Work Value High-Point,"Special Education Teachers, Preschool"
1.0,07/2012,Analyst,1.B.2.h,Second Work Value High-Point,25-2051.00,VH,Work Value High-Point,"Special Education Teachers, Preschool"
6.0,07/2012,Analyst,1.B.2.i,Third Work Value High-Point,25-2051.00,VH,Work Value High-Point,"Special Education Teachers, Preschool"
5.0,06/2008,Analyst,1.B.2.a,Achievement,25-2057.00,EX,Extent,"Special Education Teachers, Middle School"
5.33,06/2008,Analyst,1.B.2.b,Working Conditions,25-2057.00,EX,Extent,"Special Education Teachers, Middle School"
3.67,06/2008,Analyst,1.B.2.c,Recognition,25-2057.00,EX,Extent,"Special Education Teachers, Middle School"
6.33,06/2008,Analyst,1.B.2.d,Relationships,25-2057.00,EX,Extent,"Special Education Teachers, Middle School"
4.0,06/2008,Analyst,1.B.2.e,Support,25-2057.00,EX,Extent,"Special Education Teachers, Middle School"
4.67,06/2008,Analyst,1.B.2.f,Independence,25-2057.00,EX,Extent,"Special Education Teachers, Middle School"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,25-2057.00,VH,Work Value High-Point,"Special Education Teachers, Middle School"
2.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,25-2057.00,VH,Work Value High-Point,"Special Education Teachers, Middle School"
1.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,25-2057.00,VH,Work Value High-Point,"Special Education Teachers, Middle School"
5.67,06/2008,Analyst,1.B.2.a,Achievement,25-2058.00,EX,Extent,"Special Education Teachers, Secondary School"
5.0,06/2008,Analyst,1.B.2.b,Working Conditions,25-2058.00,EX,Extent,"Special Education Teachers, Secondary School"
4.33,06/2008,Analyst,1.B.2.c,Recognition,25-2058.00,EX,Extent,"Special Education Teachers, Secondary School"
7.0,06/2008,Analyst,1.B.2.d,Relationships,25-2058.00,EX,Extent,"Special Education Teachers, Secondary School"
4.0,06/2008,Analyst,1.B.2.e,Support,25-2058.00,EX,Extent,"Special Education Teachers, Secondary School"
5.33,06/2008,Analyst,1.B.2.f,Independence,25-2058.00,EX,Extent,"Special Education Teachers, Secondary School"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,25-2058.00,VH,Work Value High-Point,"Special Education Teachers, Secondary School"
1.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,25-2058.00,VH,Work Value High-Point,"Special Education Teachers, Secondary School"
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,25-2058.00,VH,Work Value High-Point,"Special Education Teachers, Secondary School"
6.0,07/2012,Analyst,1.B.2.a,Achievement,25-2059.01,EX,Extent,Adapted Physical Education Specialists
3.83,07/2012,Analyst,1.B.2.b,Working Conditions,25-2059.01,EX,Extent,Adapted Physical Education Specialists
4.0,07/2012,Analyst,1.B.2.c,Recognition,25-2059.01,EX,Extent,Adapted Physical Education Specialists
7.0,07/2012,Analyst,1.B.2.d,Relationships,25-2059.01,EX,Extent,Adapted Physical Education Specialists
4.67,07/2012,Analyst,1.B.2.e,Support,25-2059.01,EX,Extent,Adapted Physical Education Specialists
5.0,07/2012,Analyst,1.B.2.f,Independence,25-2059.01,EX,Extent,Adapted Physical Education Specialists
4.0,07/2012,Analyst,1.B.2.g,First Work Value High-Point,25-2059.01,VH,Work Value High-Point,Adapted Physical Education Specialists
1.0,07/2012,Analyst,1.B.2.h,Second Work Value High-Point,25-2059.01,VH,Work Value High-Point,Adapted Physical Education Specialists
6.0,07/2012,Analyst,1.B.2.i,Third Work Value High-Point,25-2059.01,VH,Work Value High-Point,Adapted Physical Education Specialists
5.0,06/2008,Analyst,1.B.2.a,Achievement,25-3011.00,EX,Extent,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
4.67,06/2008,Analyst,1.B.2.b,Working Conditions,25-3011.00,EX,Extent,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
4.67,06/2008,Analyst,1.B.2.c,Recognition,25-3011.00,EX,Extent,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
6.0,06/2008,Analyst,1.B.2.d,Relationships,25-3011.00,EX,Extent,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
3.67,06/2008,Analyst,1.B.2.e,Support,25-3011.00,EX,Extent,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
5.0,06/2008,Analyst,1.B.2.f,Independence,25-3011.00,EX,Extent,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
