commodity_code,commodity_title,example,hot_technology,in_demand,onet_soc_code,title
43232608,Industrial control software,Supervisory control and data acquisition SCADA software,N,N,11-3013.00,Facilities Managers
43232304,Data base management system software,Teradata Database,Y,N,11-3013.00,Facilities Managers
43232705,Internet browser software,Web browser software,N,N,11-3013.00,Facilities Managers
43232306,Data base user interface and query software,Yardi software,Y,N,11-3013.00,Facilities Managers
43232603,Facilities management software,Alarm system software,N,N,11-3013.01,Security Managers
43232306,Data base user interface and query software,Amazon Web Services AWS software,N,N,11-3013.01,Security Managers
43231513,Office suite software,Corel WordPerfect Office Suite,N,N,11-3013.01,Security Managers
43232902,Communications server software,Emergency notification system software,N,N,11-3013.01,Security Managers
43232107,Web page creation and editing software,Facebook,Y,N,11-3013.01,Security Managers
43231507,Project management software,FieldSoft AIMSonScene,N,N,11-3013.01,Security Managers
43233204,Network security and virtual private network VPN equipment software,Firewall software,N,N,11-3013.01,Security Managers
43232102,Graphics or photo imaging software,Graphics software,N,N,11-3013.01,Security Managers
43231505,Human resources software,Human resources management system HRMS,N,N,11-3013.01,Security Managers
43231507,Project management software,Incident command system ICS software,N,N,11-3013.01,Security Managers
43231508,Inventory management software,Inventory tracking software,N,N,11-3013.01,Security Managers
43232603,Facilities management software,Maintenance management software,N,N,11-3013.01,Security Managers
43233506,Map creation software,Mapping software,N,N,11-3013.01,Security Managers
43233205,Transaction security and virus protection software,McAfee,N,N,11-3013.01,Security Managers
43232306,Data base user interface and query software,Microsoft Access,Y,N,11-3013.01,Security Managers
43232402,Development environment software,Microsoft Azure software,N,N,11-3013.01,Security Managers
43232110,Spreadsheet software,Microsoft Excel,Y,Y,11-3013.01,Security Managers
43231513,Office suite software,Microsoft Office software,Y,Y,11-3013.01,Security Managers
43233501,Electronic mail software,Microsoft Outlook,Y,N,11-3013.01,Security Managers
43232106,Presentation software,Microsoft PowerPoint,Y,N,11-3013.01,Security Managers
43231507,Project management software,Microsoft Project,Y,N,11-3013.01,Security Managers
43231518,Process mapping and design software,Microsoft Visio,Y,N,11-3013.01,Security Managers
43232104,Word processing software,Microsoft Word,Y,N,11-3013.01,Security Managers
43233205,Transaction security and virus protection software,NortonLifeLock cybersecurity software,N,N,11-3013.01,Security Managers
43233004,Operating system software,Operating system software,N,N,11-3013.01,Security Managers
43231602,Enterprise resource planning ERP software,Oracle PeopleSoft,N,N,11-3013.01,Security Managers
43231605,Time accounting software,Payroll software,N,N,11-3013.01,Security Managers
43232603,Facilities management software,Physical access management software,N,N,11-3013.01,Security Managers
43233513,Cloud-based data access and sharing software,Platform as a service PaaS,N,N,11-3013.01,Security Managers
43231602,Enterprise resource planning ERP software,SAP software,N,N,11-3013.01,Security Managers
43233504,Instant messaging software,Twitter,N,N,11-3013.01,Security Managers
43232705,Internet browser software,Web browser software,N,N,11-3013.01,Security Managers
43232108,Calendar and scheduling software,Work scheduling software,N,N,11-3013.01,Security Managers
43232303,Customer relationship management CRM software,ACT! Premium,N,N,11-3021.00,Computer and Information Systems Managers
43232112,Desktop publishing software,Adobe Systems Adobe Distiller,N,N,11-3021.00,Computer and Information Systems Managers
43232408,Web platform development software,Adobe Systems Adobe Flex,N,N,11-3021.00,Computer and Information Systems Managers
43232405,Object or component oriented development software,Advanced business application programming ABAP,N,N,11-3021.00,Computer and Information Systems Managers
43232304,Data base management system software,Alpha Four,N,N,11-3021.00,Computer and Information Systems Managers
43232306,Data base user interface and query software,Amazon Web Services AWS software,Y,Y,11-3021.00,Computer and Information Systems Managers
43232304,Data base management system software,Apache Cassandra,Y,N,11-3021.00,Computer and Information Systems Managers
43232304,Data base management system software,Apache Hadoop,Y,N,11-3021.00,Computer and Information Systems Managers
43232312,Portal server software,Apache HTTP Server,N,N,11-3021.00,Computer and Information Systems Managers
43232402,Development environment software,Apache Maven,Y,N,11-3021.00,Computer and Information Systems Managers
43232304,Data base management system software,Apache Pig,N,N,11-3021.00,Computer and Information Systems Managers
43232304,Data base management system software,Apache Solr,N,N,11-3021.00,Computer and Information Systems Managers
43232408,Web platform development software,Apache Tomcat,Y,N,11-3021.00,Computer and Information Systems Managers
43232103,Video creation and editing software,Apple Final Cut Pro,N,N,11-3021.00,Computer and Information Systems Managers
43232103,Video creation and editing software,Apple iMovie,N,N,11-3021.00,Computer and Information Systems Managers
43232106,Presentation software,Apple iWork Keynote,N,N,11-3021.00,Computer and Information Systems Managers
43232110,Spreadsheet software,Apple iWork Numbers,N,N,11-3021.00,Computer and Information Systems Managers
43232104,Word processing software,Apple iWork Pages,N,N,11-3021.00,Computer and Information Systems Managers
43233004,Operating system software,Apple macOS,Y,N,11-3021.00,Computer and Information Systems Managers
43232201,Content workflow software,Atlassian JIRA,Y,N,11-3021.00,Computer and Information Systems Managers
43232408,Web platform development software,Backbone.js,N,N,11-3021.00,Computer and Information Systems Managers
43231601,Accounting software,Billing software,N,N,11-3021.00,Computer and Information Systems Managers
43232303,Customer relationship management CRM software,Blackbaud The Raiser's Edge,N,N,11-3021.00,Computer and Information Systems Managers
43232306,Data base user interface and query software,Blackboard software,N,N,11-3021.00,Computer and Information Systems Managers
43232405,Object or component oriented development software,Borland Paradox,N,N,11-3021.00,Computer and Information Systems Managers
43232402,Development environment software,C,Y,N,11-3021.00,Computer and Information Systems Managers
43232405,Object or component oriented development software,C#,Y,N,11-3021.00,Computer and Information Systems Managers
43232405,Object or component oriented development software,C++,Y,N,11-3021.00,Computer and Information Systems Managers
43232310,Metadata management software,CA Erwin Data Modeler,N,N,11-3021.00,Computer and Information Systems Managers
43232402,Development environment software,Canu,N,N,11-3021.00,Computer and Information Systems Managers
43232917,Software defined networking/ virtualization software,Cisco Systems WAN Manager,N,N,11-3021.00,Computer and Information Systems Managers
43232901,Access software,Citrix cloud computing software,N,N,11-3021.00,Computer and Information Systems Managers
43232402,Development environment software,Common business oriented language COBOL,N,N,11-3021.00,Computer and Information Systems Managers
43231513,Office suite software,Corel WordPerfect Office Suite,N,N,11-3021.00,Computer and Information Systems Managers
43232313,Transaction server software,Customer information control system CICS,N,N,11-3021.00,Computer and Information Systems Managers
43232801,Network monitoring software,Dartware InterMapper,N,N,11-3021.00,Computer and Information Systems Managers
43232408,Web platform development software,Drupal,Y,N,11-3021.00,Computer and Information Systems Managers
43232408,Web platform development software,Dynamic hypertext markup language DHTML,N,N,11-3021.00,Computer and Information Systems Managers
43232402,Development environment software,Eclipse IDE,Y,N,11-3021.00,Computer and Information Systems Managers
43232405,Object or component oriented development software,Embarcadero Delphi,N,N,11-3021.00,Computer and Information Systems Managers
43232408,Web platform development software,Enterprise JavaBeans,N,N,11-3021.00,Computer and Information Systems Managers
43232408,Web platform development software,Extensible hypertext markup language XHTML,N,N,11-3021.00,Computer and Information Systems Managers
43232403,Enterprise application integration software,Extensible markup language XML,Y,N,11-3021.00,Computer and Information Systems Managers
43233001,Filesystem software,File transfer protocol FTP software,N,N,11-3021.00,Computer and Information Systems Managers
43232306,Data base user interface and query software,FileMaker Pro,N,N,11-3021.00,Computer and Information Systems Managers
43233204,Network security and virtual private network VPN equipment software,Firewall software,N,N,11-3021.00,Computer and Information Systems Managers
43232307,Data mining software,Google Analytics,N,N,11-3021.00,Computer and Information Systems Managers
43231501,Helpdesk or call center software,Help desk software,N,N,11-3021.00,Computer and Information Systems Managers
43233004,Operating system software,Hewlett Packard HP-UX,N,N,11-3021.00,Computer and Information Systems Managers
43231505,Human resources software,Human resource management software HRMS,N,N,11-3021.00,Computer and Information Systems Managers
43232408,Web platform development software,Hypertext markup language HTML,Y,N,11-3021.00,Computer and Information Systems Managers
43232314,Business intelligence and data analysis software,IBM Cognos Impromptu,N,N,11-3021.00,Computer and Information Systems Managers
43232902,Communications server software,IBM Domino,N,N,11-3021.00,Computer and Information Systems Managers
43232403,Enterprise application integration software,IBM InfoSphere DataStage,N,N,11-3021.00,Computer and Information Systems Managers
43232915,Platform interconnectivity software,IBM iSeries Access,N,N,11-3021.00,Computer and Information Systems Managers
43233701,Enterprise system management software,IBM Power Systems software,N,N,11-3021.00,Computer and Information Systems Managers
43232605,Analytical or scientific software,IBM SPSS Statistics,Y,N,11-3021.00,Computer and Information Systems Managers
43232806,Cloud-based management software,IBM WebSphere,Y,N,11-3021.00,Computer and Information Systems Managers
43231602,Enterprise resource planning ERP software,Infor ERP Baan,N,N,11-3021.00,Computer and Information Systems Managers
43232402,Development environment software,Integrated development environment IDE software,N,N,11-3021.00,Computer and Information Systems Managers
43232408,Web platform development software,JavaScript,Y,N,11-3021.00,Computer and Information Systems Managers
43232402,Development environment software,K2 Business Process Automation,N,N,11-3021.00,Computer and Information Systems Managers
43233004,Operating system software,KornShell,N,N,11-3021.00,Computer and Information Systems Managers
43232408,Web platform development software,LAMP Stack,N,N,11-3021.00,Computer and Information Systems Managers
43232306,Data base user interface and query software,Langlais Computer Consultants CalMan,N,N,11-3021.00,Computer and Information Systems Managers
43233004,Operating system software,Linux,Y,N,11-3021.00,Computer and Information Systems Managers
43232905,LAN software,Local area network LAN software,N,N,11-3021.00,Computer and Information Systems Managers
43232901,Access software,Mac HelpMate,N,N,11-3021.00,Computer and Information Systems Managers
43231602,Enterprise resource planning ERP software,Management information systems MIS,N,Y,11-3021.00,Computer and Information Systems Managers
43233205,Transaction security and virus protection software,McAfee,N,N,11-3021.00,Computer and Information Systems Managers
43232701,Application server software,Microservices Architecture,N,Y,11-3021.00,Computer and Information Systems Managers
43232402,Development environment software,Microsoft .NET Framework,Y,N,11-3021.00,Computer and Information Systems Managers
43232306,Data base user interface and query software,Microsoft Access,Y,N,11-3021.00,Computer and Information Systems Managers
43232408,Web platform development software,Microsoft Active Server Pages ASP,Y,N,11-3021.00,Computer and Information Systems Managers
