data_value,date,domain_source,element_id,element_name,lower_ci_bound,n,onet_soc_code,recommend_suppress,scale_id,scale_name,standard_error,title,upper_ci_bound
2.87,08/2018,Occupational Expert,1.C.2.b,Leadership,4.38,23,17-2199.07,N,IM,Importance,0.13,Photonics Engineers,4.93
3.48,08/2018,Occupational Expert,1.C.3.a,Cooperation,4.38,23,17-2199.07,N,IM,Importance,0.13,Photonics Engineers,4.93
2.57,08/2018,Occupational Expert,1.C.3.b,Concern for Others,4.38,23,17-2199.07,N,IM,Importance,0.13,Photonics Engineers,4.93
1.96,08/2018,Occupational Expert,1.C.3.c,Social Orientation,4.38,23,17-2199.07,N,IM,Importance,0.13,Photonics Engineers,4.93
3.04,08/2018,Occupational Expert,1.C.4.a,Self-Control,4.38,23,17-2199.07,N,IM,Importance,0.13,Photonics Engineers,4.93
3.61,08/2018,Occupational Expert,1.C.4.b,Stress Tolerance,4.38,23,17-2199.07,N,IM,Importance,0.13,Photonics Engineers,4.93
3.83,08/2018,Occupational Expert,1.C.4.c,Adaptability/Flexibility,4.38,23,17-2199.07,N,IM,Importance,0.13,Photonics Engineers,4.93
4.0,08/2018,Occupational Expert,1.C.5.a,Dependability,4.38,23,17-2199.07,N,IM,Importance,0.13,Photonics Engineers,4.93
4.39,08/2018,Occupational Expert,1.C.5.b,Attention to Detail,4.38,23,17-2199.07,N,IM,Importance,0.13,Photonics Engineers,4.93
4.0,08/2018,Occupational Expert,1.C.5.c,Integrity,4.38,23,17-2199.07,N,IM,Importance,0.13,Photonics Engineers,4.93
3.35,08/2018,Occupational Expert,1.C.6,Independence,4.38,23,17-2199.07,N,IM,Importance,0.13,Photonics Engineers,4.93
4.0,08/2018,Occupational Expert,1.C.7.a,Innovation,4.38,23,17-2199.07,N,IM,Importance,0.13,Photonics Engineers,4.93
4.57,08/2018,Occupational Expert,1.C.7.b,Analytical Thinking,4.38,23,17-2199.07,N,IM,Importance,0.13,Photonics Engineers,4.93
4.27,08/2018,Occupational Expert,1.C.1.a,Achievement/Effort,4.38,30,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
4.3,08/2018,Occupational Expert,1.C.1.b,Persistence,4.38,30,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
4.23,08/2018,Occupational Expert,1.C.1.c,Initiative,4.38,30,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
3.48,08/2018,Occupational Expert,1.C.2.b,Leadership,4.38,29,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
4.13,08/2018,Occupational Expert,1.C.3.a,Cooperation,4.38,30,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
3.3,08/2018,Occupational Expert,1.C.3.b,Concern for Others,4.38,30,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
2.67,08/2018,Occupational Expert,1.C.3.c,Social Orientation,4.38,30,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
3.7,08/2018,Occupational Expert,1.C.4.a,Self-Control,4.38,30,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
3.93,08/2018,Occupational Expert,1.C.4.b,Stress Tolerance,4.38,30,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
4.1,08/2018,Occupational Expert,1.C.4.c,Adaptability/Flexibility,4.38,30,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
4.2,08/2018,Occupational Expert,1.C.5.a,Dependability,4.38,30,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
4.47,08/2018,Occupational Expert,1.C.5.b,Attention to Detail,4.38,30,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
4.23,08/2018,Occupational Expert,1.C.5.c,Integrity,4.38,30,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
3.7,08/2018,Occupational Expert,1.C.6,Independence,4.38,30,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
4.2,08/2018,Occupational Expert,1.C.7.a,Innovation,4.38,30,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
4.5,08/2018,Occupational Expert,1.C.7.b,Analytical Thinking,4.38,30,17-2199.08,N,IM,Importance,0.13,Robotics Engineers,4.93
4.0,08/2023,Occupational Expert,1.C.1.a,Achievement/Effort,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
4.24,08/2023,Occupational Expert,1.C.1.b,Persistence,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
4.19,08/2023,Occupational Expert,1.C.1.c,Initiative,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
3.52,08/2023,Occupational Expert,1.C.2.b,Leadership,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
4.14,08/2023,Occupational Expert,1.C.3.a,Cooperation,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
3.0,08/2023,Occupational Expert,1.C.3.b,Concern for Others,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
2.19,08/2023,Occupational Expert,1.C.3.c,Social Orientation,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
2.95,08/2023,Occupational Expert,1.C.4.a,Self-Control,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
3.43,08/2023,Occupational Expert,1.C.4.b,Stress Tolerance,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
3.95,08/2023,Occupational Expert,1.C.4.c,Adaptability/Flexibility,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
3.86,08/2023,Occupational Expert,1.C.5.a,Dependability,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
4.48,08/2023,Occupational Expert,1.C.5.b,Attention to Detail,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
4.29,08/2023,Occupational Expert,1.C.5.c,Integrity,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
3.81,08/2023,Occupational Expert,1.C.6,Independence,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
4.1,08/2023,Occupational Expert,1.C.7.a,Innovation,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
4.76,08/2023,Occupational Expert,1.C.7.b,Analytical Thinking,4.38,21,17-2199.09,N,IM,Importance,0.13,Nanosystems Engineers,4.93
4.23,07/2012,Incumbent,1.C.1.a,Achievement/Effort,3.83,35,17-2199.10,N,IM,Importance,0.2,Wind Energy Engineers,4.63
4.28,07/2012,Incumbent,1.C.1.b,Persistence,3.9,35,17-2199.10,N,IM,Importance,0.19,Wind Energy Engineers,4.65
4.39,07/2012,Incumbent,1.C.1.c,Initiative,4.06,35,17-2199.10,N,IM,Importance,0.16,Wind Energy Engineers,4.72
4.05,07/2012,Incumbent,1.C.2.b,Leadership,3.51,35,17-2199.10,N,IM,Importance,0.26,Wind Energy Engineers,4.58
4.22,07/2012,Incumbent,1.C.3.a,Cooperation,3.83,35,17-2199.10,N,IM,Importance,0.19,Wind Energy Engineers,4.6
3.39,07/2012,Incumbent,1.C.3.b,Concern for Others,3.02,35,17-2199.10,N,IM,Importance,0.18,Wind Energy Engineers,3.77
3.08,07/2012,Incumbent,1.C.3.c,Social Orientation,2.81,35,17-2199.10,N,IM,Importance,0.13,Wind Energy Engineers,3.35
3.91,07/2012,Incumbent,1.C.4.a,Self-Control,3.31,35,17-2199.10,N,IM,Importance,0.29,Wind Energy Engineers,4.51
4.29,07/2012,Incumbent,1.C.4.b,Stress Tolerance,3.91,35,17-2199.10,N,IM,Importance,0.19,Wind Energy Engineers,4.67
4.37,07/2012,Incumbent,1.C.4.c,Adaptability/Flexibility,4.0,35,17-2199.10,N,IM,Importance,0.18,Wind Energy Engineers,4.75
4.37,07/2012,Incumbent,1.C.5.a,Dependability,4.15,35,17-2199.10,N,IM,Importance,0.11,Wind Energy Engineers,4.59
4.55,07/2012,Incumbent,1.C.5.b,Attention to Detail,4.25,35,17-2199.10,N,IM,Importance,0.15,Wind Energy Engineers,4.85
4.37,07/2012,Incumbent,1.C.5.c,Integrity,4.05,35,17-2199.10,N,IM,Importance,0.16,Wind Energy Engineers,4.68
4.18,07/2012,Incumbent,1.C.6,Independence,3.71,35,17-2199.10,N,IM,Importance,0.23,Wind Energy Engineers,4.65
4.01,07/2012,Incumbent,1.C.7.a,Innovation,3.77,35,17-2199.10,N,IM,Importance,0.12,Wind Energy Engineers,4.24
4.63,07/2012,Incumbent,1.C.7.b,Analytical Thinking,4.38,35,17-2199.10,N,IM,Importance,0.12,Wind Energy Engineers,4.88
3.86,08/2023,Occupational Expert,1.C.1.a,Achievement/Effort,4.38,28,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
3.96,08/2023,Occupational Expert,1.C.1.b,Persistence,4.38,28,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
3.75,08/2023,Occupational Expert,1.C.1.c,Initiative,4.38,28,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
3.25,08/2023,Occupational Expert,1.C.2.b,Leadership,4.38,28,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
4.04,08/2023,Occupational Expert,1.C.3.a,Cooperation,4.38,28,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
3.39,08/2023,Occupational Expert,1.C.3.b,Concern for Others,4.38,28,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
2.64,08/2023,Occupational Expert,1.C.3.c,Social Orientation,4.38,28,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
3.25,08/2023,Occupational Expert,1.C.4.a,Self-Control,4.38,28,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
3.75,08/2023,Occupational Expert,1.C.4.b,Stress Tolerance,4.38,28,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
4.0,08/2023,Occupational Expert,1.C.4.c,Adaptability/Flexibility,4.38,27,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
4.29,08/2023,Occupational Expert,1.C.5.a,Dependability,4.38,28,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
4.61,08/2023,Occupational Expert,1.C.5.b,Attention to Detail,4.38,28,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
4.18,08/2023,Occupational Expert,1.C.5.c,Integrity,4.38,28,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
3.43,08/2023,Occupational Expert,1.C.6,Independence,4.38,28,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
3.11,08/2023,Occupational Expert,1.C.7.a,Innovation,4.38,27,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
3.93,08/2023,Occupational Expert,1.C.7.b,Analytical Thinking,4.38,28,17-2199.11,N,IM,Importance,0.12,Solar Energy Systems Engineers,4.88
3.71,11/2020,Analyst - Transition,1.C.1.a,Achievement/Effort,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
3.67,11/2020,Analyst - Transition,1.C.1.b,Persistence,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
3.8,11/2020,Analyst - Transition,1.C.1.c,Initiative,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
3.67,11/2020,Analyst - Transition,1.C.2.b,Leadership,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
4.33,11/2020,Analyst - Transition,1.C.3.a,Cooperation,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
2.94,11/2020,Analyst - Transition,1.C.3.b,Concern for Others,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
3.07,11/2020,Analyst - Transition,1.C.3.c,Social Orientation,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
3.82,11/2020,Analyst - Transition,1.C.4.a,Self-Control,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
3.96,11/2020,Analyst - Transition,1.C.4.b,Stress Tolerance,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
4.15,11/2020,Analyst - Transition,1.C.4.c,Adaptability/Flexibility,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
4.58,11/2020,Analyst - Transition,1.C.5.a,Dependability,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
4.78,11/2020,Analyst - Transition,1.C.5.b,Attention to Detail,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
3.86,11/2020,Analyst - Transition,1.C.5.c,Integrity,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
3.99,11/2020,Analyst - Transition,1.C.6,Independence,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
3.8,11/2020,Analyst - Transition,1.C.7.a,Innovation,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
4.29,11/2020,Analyst - Transition,1.C.7.b,Analytical Thinking,4.38,28,17-3011.00,N,IM,Importance,0.12,Architectural and Civil Drafters,4.88
3.72,08/2022,Incumbent,1.C.1.a,Achievement/Effort,3.28,69,17-3012.00,N,IM,Importance,0.22,Electrical and Electronics Drafters,4.16
3.68,08/2022,Incumbent,1.C.1.b,Persistence,3.25,69,17-3012.00,N,IM,Importance,0.22,Electrical and Electronics Drafters,4.11
4.07,08/2022,Incumbent,1.C.1.c,Initiative,3.93,70,17-3012.00,N,IM,Importance,0.07,Electrical and Electronics Drafters,4.21
3.36,08/2022,Incumbent,1.C.2.b,Leadership,2.56,70,17-3012.00,N,IM,Importance,0.4,Electrical and Electronics Drafters,4.16
3.98,08/2022,Incumbent,1.C.3.a,Cooperation,3.43,70,17-3012.00,N,IM,Importance,0.28,Electrical and Electronics Drafters,4.53
3.37,08/2022,Incumbent,1.C.3.b,Concern for Others,3.12,70,17-3012.00,N,IM,Importance,0.12,Electrical and Electronics Drafters,3.62
2.95,08/2022,Incumbent,1.C.3.c,Social Orientation,2.34,70,17-3012.00,N,IM,Importance,0.31,Electrical and Electronics Drafters,3.56
3.58,08/2022,Incumbent,1.C.4.a,Self-Control,2.69,70,17-3012.00,N,IM,Importance,0.45,Electrical and Electronics Drafters,4.47
3.57,08/2022,Incumbent,1.C.4.b,Stress Tolerance,2.62,70,17-3012.00,N,IM,Importance,0.47,Electrical and Electronics Drafters,4.51
3.76,08/2022,Incumbent,1.C.4.c,Adaptability/Flexibility,3.29,70,17-3012.00,N,IM,Importance,0.24,Electrical and Electronics Drafters,4.24
4.08,08/2022,Incumbent,1.C.5.a,Dependability,3.4,69,17-3012.00,N,IM,Importance,0.34,Electrical and Electronics Drafters,4.75
4.55,08/2022,Incumbent,1.C.5.b,Attention to Detail,4.23,70,17-3012.00,N,IM,Importance,0.16,Electrical and Electronics Drafters,4.87
3.58,08/2022,Incumbent,1.C.5.c,Integrity,2.73,69,17-3012.00,N,IM,Importance,0.43,Electrical and Electronics Drafters,4.44
3.7,08/2022,Incumbent,1.C.6,Independence,3.25,69,17-3012.00,N,IM,Importance,0.22,Electrical and Electronics Drafters,4.15
3.69,08/2022,Incumbent,1.C.7.a,Innovation,3.39,70,17-3012.00,N,IM,Importance,0.15,Electrical and Electronics Drafters,3.98
3.85,08/2022,Incumbent,1.C.7.b,Analytical Thinking,3.36,70,17-3012.00,N,IM,Importance,0.25,Electrical and Electronics Drafters,4.35
3.74,07/2017,Incumbent,1.C.1.a,Achievement/Effort,3.3,29,17-3013.00,N,IM,Importance,0.22,Mechanical Drafters,4.18
3.6,07/2017,Incumbent,1.C.1.b,Persistence,3.24,29,17-3013.00,N,IM,Importance,0.18,Mechanical Drafters,3.96
4.16,07/2017,Incumbent,1.C.1.c,Initiative,3.97,29,17-3013.00,N,IM,Importance,0.09,Mechanical Drafters,4.35
3.61,07/2017,Incumbent,1.C.2.b,Leadership,3.29,29,17-3013.00,N,IM,Importance,0.16,Mechanical Drafters,3.93
4.05,07/2017,Incumbent,1.C.3.a,Cooperation,3.67,28,17-3013.00,N,IM,Importance,0.19,Mechanical Drafters,4.44
3.35,07/2017,Incumbent,1.C.3.b,Concern for Others,2.94,28,17-3013.00,N,IM,Importance,0.2,Mechanical Drafters,3.76
3.27,07/2017,Incumbent,1.C.3.c,Social Orientation,2.83,28,17-3013.00,N,IM,Importance,0.21,Mechanical Drafters,3.71
3.88,07/2017,Incumbent,1.C.4.a,Self-Control,3.51,28,17-3013.00,N,IM,Importance,0.18,Mechanical Drafters,4.24
3.91,07/2017,Incumbent,1.C.4.b,Stress Tolerance,3.66,28,17-3013.00,N,IM,Importance,0.12,Mechanical Drafters,4.16
3.84,07/2017,Incumbent,1.C.4.c,Adaptability/Flexibility,3.33,28,17-3013.00,N,IM,Importance,0.25,Mechanical Drafters,4.35
4.23,07/2017,Incumbent,1.C.5.a,Dependability,3.96,28,17-3013.00,N,IM,Importance,0.13,Mechanical Drafters,4.5
4.84,07/2017,Incumbent,1.C.5.b,Attention to Detail,4.65,28,17-3013.00,N,IM,Importance,0.09,Mechanical Drafters,5.0
4.2,07/2017,Incumbent,1.C.5.c,Integrity,3.95,29,17-3013.00,N,IM,Importance,0.12,Mechanical Drafters,4.45
3.58,07/2017,Incumbent,1.C.6,Independence,2.74,29,17-3013.00,N,IM,Importance,0.41,Mechanical Drafters,4.42
4.02,07/2017,Incumbent,1.C.7.a,Innovation,3.77,29,17-3013.00,N,IM,Importance,0.12,Mechanical Drafters,4.28
4.34,07/2017,Incumbent,1.C.7.b,Analytical Thinking,3.96,29,17-3013.00,N,IM,Importance,0.19,Mechanical Drafters,4.73
3.34,08/2019,Incumbent,1.C.1.a,Achievement/Effort,2.43,15,17-3021.00,N,IM,Importance,0.43,Aerospace Engineering and Operations Technologists and Technicians,4.26
4.22,08/2019,Incumbent,1.C.1.b,Persistence,3.62,15,17-3021.00,N,IM,Importance,0.28,Aerospace Engineering and Operations Technologists and Technicians,4.83
4.23,08/2019,Incumbent,1.C.1.c,Initiative,3.62,15,17-3021.00,N,IM,Importance,0.28,Aerospace Engineering and Operations Technologists and Technicians,4.83
3.23,08/2019,Incumbent,1.C.2.b,Leadership,2.67,15,17-3021.00,N,IM,Importance,0.26,Aerospace Engineering and Operations Technologists and Technicians,3.79
3.81,08/2019,Incumbent,1.C.3.a,Cooperation,3.41,15,17-3021.00,N,IM,Importance,0.19,Aerospace Engineering and Operations Technologists and Technicians,4.21
2.93,08/2019,Incumbent,1.C.3.b,Concern for Others,2.36,15,17-3021.00,N,IM,Importance,0.27,Aerospace Engineering and Operations Technologists and Technicians,3.5
2.97,08/2019,Incumbent,1.C.3.c,Social Orientation,2.13,15,17-3021.00,N,IM,Importance,0.39,Aerospace Engineering and Operations Technologists and Technicians,3.8
3.72,08/2019,Incumbent,1.C.4.a,Self-Control,2.95,15,17-3021.00,N,IM,Importance,0.36,Aerospace Engineering and Operations Technologists and Technicians,4.49
4.08,08/2019,Incumbent,1.C.4.b,Stress Tolerance,3.4,15,17-3021.00,N,IM,Importance,0.31,Aerospace Engineering and Operations Technologists and Technicians,4.75
4.37,08/2019,Incumbent,1.C.4.c,Adaptability/Flexibility,3.82,15,17-3021.00,N,IM,Importance,0.26,Aerospace Engineering and Operations Technologists and Technicians,4.92
4.61,08/2019,Incumbent,1.C.5.a,Dependability,4.1,15,17-3021.00,N,IM,Importance,0.24,Aerospace Engineering and Operations Technologists and Technicians,5.0
4.77,08/2019,Incumbent,1.C.5.b,Attention to Detail,4.43,15,17-3021.00,N,IM,Importance,0.16,Aerospace Engineering and Operations Technologists and Technicians,5.0
4.45,08/2019,Incumbent,1.C.5.c,Integrity,3.71,15,17-3021.00,N,IM,Importance,0.35,Aerospace Engineering and Operations Technologists and Technicians,5.0
4.16,08/2019,Incumbent,1.C.6,Independence,3.72,15,17-3021.00,N,IM,Importance,0.21,Aerospace Engineering and Operations Technologists and Technicians,4.61
3.6,08/2019,Incumbent,1.C.7.a,Innovation,2.83,15,17-3021.00,N,IM,Importance,0.36,Aerospace Engineering and Operations Technologists and Technicians,4.36
4.47,08/2019,Incumbent,1.C.7.b,Analytical Thinking,4.07,15,17-3021.00,N,IM,Importance,0.19,Aerospace Engineering and Operations Technologists and Technicians,4.87
3.83,07/2017,Incumbent,1.C.1.a,Achievement/Effort,3.54,36,17-3022.00,N,IM,Importance,0.14,Civil Engineering Technologists and Technicians,4.13
4.03,07/2017,Incumbent,1.C.1.b,Persistence,3.62,36,17-3022.00,N,IM,Importance,0.21,Civil Engineering Technologists and Technicians,4.45
4.23,07/2017,Incumbent,1.C.1.c,Initiative,3.87,36,17-3022.00,N,IM,Importance,0.18,Civil Engineering Technologists and Technicians,4.58
3.87,07/2017,Incumbent,1.C.2.b,Leadership,3.56,36,17-3022.00,N,IM,Importance,0.15,Civil Engineering Technologists and Technicians,4.18
4.36,07/2017,Incumbent,1.C.3.a,Cooperation,4.2,36,17-3022.00,N,IM,Importance,0.08,Civil Engineering Technologists and Technicians,4.53
3.74,07/2017,Incumbent,1.C.3.b,Concern for Others,3.49,36,17-3022.00,N,IM,Importance,0.12,Civil Engineering Technologists and Technicians,3.99
3.58,07/2017,Incumbent,1.C.3.c,Social Orientation,3.32,35,17-3022.00,N,IM,Importance,0.13,Civil Engineering Technologists and Technicians,3.83
4.05,07/2017,Incumbent,1.C.4.a,Self-Control,3.46,36,17-3022.00,N,IM,Importance,0.3,Civil Engineering Technologists and Technicians,4.65
3.94,07/2017,Incumbent,1.C.4.b,Stress Tolerance,3.6,36,17-3022.00,N,IM,Importance,0.17,Civil Engineering Technologists and Technicians,4.29
4.14,07/2017,Incumbent,1.C.4.c,Adaptability/Flexibility,3.84,36,17-3022.00,N,IM,Importance,0.15,Civil Engineering Technologists and Technicians,4.44
4.47,07/2017,Incumbent,1.C.5.a,Dependability,4.31,36,17-3022.00,N,IM,Importance,0.08,Civil Engineering Technologists and Technicians,4.64
4.51,07/2017,Incumbent,1.C.5.b,Attention to Detail,4.33,36,17-3022.00,N,IM,Importance,0.09,Civil Engineering Technologists and Technicians,4.69
4.61,07/2017,Incumbent,1.C.5.c,Integrity,4.41,36,17-3022.00,N,IM,Importance,0.1,Civil Engineering Technologists and Technicians,4.82
3.49,07/2017,Incumbent,1.C.6,Independence,2.67,36,17-3022.00,N,IM,Importance,0.4,Civil Engineering Technologists and Technicians,4.31
3.74,07/2017,Incumbent,1.C.7.a,Innovation,3.46,36,17-3022.00,N,IM,Importance,0.14,Civil Engineering Technologists and Technicians,4.02
4.08,07/2017,Incumbent,1.C.7.b,Analytical Thinking,3.75,36,17-3022.00,N,IM,Importance,0.16,Civil Engineering Technologists and Technicians,4.41
3.85,11/2020,Analyst - Transition,1.C.1.a,Achievement/Effort,3.75,36,17-3023.00,N,IM,Importance,0.16,Electrical and Electronic Engineering Technologists and Technicians,4.41
3.93,11/2020,Analyst - Transition,1.C.1.b,Persistence,3.75,36,17-3023.00,N,IM,Importance,0.16,Electrical and Electronic Engineering Technologists and Technicians,4.41
4.01,11/2020,Analyst - Transition,1.C.1.c,Initiative,3.75,36,17-3023.00,N,IM,Importance,0.16,Electrical and Electronic Engineering Technologists and Technicians,4.41
3.37,11/2020,Analyst - Transition,1.C.2.b,Leadership,3.75,36,17-3023.00,N,IM,Importance,0.16,Electrical and Electronic Engineering Technologists and Technicians,4.41
4.06,11/2020,Analyst - Transition,1.C.3.a,Cooperation,3.75,36,17-3023.00,N,IM,Importance,0.16,Electrical and Electronic Engineering Technologists and Technicians,4.41
3.4,11/2020,Analyst - Transition,1.C.3.b,Concern for Others,3.75,36,17-3023.00,N,IM,Importance,0.16,Electrical and Electronic Engineering Technologists and Technicians,4.41
3.01,11/2020,Analyst - Transition,1.C.3.c,Social Orientation,3.75,36,17-3023.00,N,IM,Importance,0.16,Electrical and Electronic Engineering Technologists and Technicians,4.41
3.84,11/2020,Analyst - Transition,1.C.4.a,Self-Control,3.75,36,17-3023.00,N,IM,Importance,0.16,Electrical and Electronic Engineering Technologists and Technicians,4.41
